ID,NOM,CARREC,TRACTAMENT,RESP,IDDEP,DEP,IDPARE,CODIDEP,NIF,ORDRE,DATA MODIFICACIO,DATACREACIO,CP,POB,CODI_INE_MUNICIPI,COM,ADRECA,LATITUD,LONGITUD,Georeferència
8489,Gabinet Numismàtic de Catalunya,conservadora en cap del Gabinet Numismàtic de Catalunya,Sra.,Marta Campo i Díaz,2221,Departament de Cultura,2404,CLT,,5000,30/07/2019,24/10/1997,08038,Barcelona,08019,Barcelonès,Mirador Palau Nacional (Parc de Montjuïc),41.368944288,2.153242172,POINT (2.153242172 41.368944288)
2405,Patronat del Museu Nacional d'Art de Catalunya,,,,2221,Departament de Cultura,2404,CLT,,1000,22/12/2011,19/06/1997,08038,Barcelona,08019,Barcelonès,Mirador Palau Nacional (Parc de Montjuïc),41.368944288,2.153242172,POINT (2.153242172 41.368944288)
21183,Comissió Delegada (MNAC),,,,2221,Departament de Cultura,2404,CLT,,2000,30/07/2019,30/07/2019,08038,Barcelona,08019,Barcelonès,Mirador Palau Nacional (Parc de Montjuïc),41.368944288,2.153242172,POINT (2.153242172 41.368944288)
21197,Consell General (MACBA),,,,2221,Departament de Cultura,2406,CLT,,0,06/08/2019,06/08/2019,08001,Barcelona,08019,Barcelonès,Àngels 1,41.38300779,2.167808352,POINT (2.167808352 41.38300779)
21198,Comissió Delegada (MACBA),,,,2221,Departament de Cultura,2406,CLT,,0,06/08/2019,06/08/2019,08001,Barcelona,08019,Barcelonès,Àngels 1,41.38300779,2.167808352,POINT (2.167808352 41.38300779)
2409,Arxiu Joan Maragall,directora de l'Arxiu Joan Maragall,Sra.,Esther Vilar Roca,2221,Departament de Cultura,2407,CLT,,5700,28/08/2023,19/06/1997,08006,Barcelona,08019,Barcelonès,Alfons XII 79,41.400566043,2.14711731,
9973,Comissió Assessora de Catalogació,,,,2221,Departament de Cultura,2407,CLT,,500,18/01/2005,04/12/1998,08011,Barcelona,08019,Barcelonès,Villarroel 91,41.384693676,2.157447801,POINT (2.157447801 41.384693676)
21185,Consell Rector de la Biblioteca de Catalunya,,,,2221,Departament de Cultura,2407,CLT,,0,30/07/2019,30/07/2019,08001,Barcelona,08019,Barcelonès,Hospital 56,41.380463036,2.170334902,POINT (2.170334902 41.380463036)
18889,Administració de la Biblioteca de Catalunya,cap d'administració de la Biblioteca de Catalunya,Sra.,Maria Núria Folch Vinyals,2221,Departament de Cultura,2407,CLT,,300000,07/02/2019,31/07/2012,08001,Barcelona,08019,Barcelonès,Hospital 56,41.380463036,2.170334902,POINT (2.170334902 41.380463036)
18239,Servei d'Associacionisme i Educació en el Lleure,Responsable del Servei d'Associacionisme i Educació en el Lleure,Sra.,Gemma Ruiz Fernández,19774,Departament de Drets Socials,2454,BEF,,843,05/12/2023,05/05/2011,08015,Barcelona,08019,Barcelonès,Calàbria 147,41.381674852,2.152217469,
11065,Coordinació Territorial de Joventut a Barcelona,coordinadora Territorial de Joventut a Barcelona,Sra.,Aina Surià Llopart,19774,Departament de Drets Socials,2454,BEF,,3000,27/11/2023,14/06/2000,08015,Barcelona,08019,Barcelonès,Calàbria 147,41.381674852,2.152217469,
15111,Servei de Documentació i Arxiu,,,,19774,Departament de Drets Socials,2454,BEF,,890,02/09/2016,19/12/2005,08015,Barcelona,08019,Barcelonès,Calàbria 147,41.381674852,2.152217469,POINT (2.152217469 41.381674852)
2459,Unitat de Suport,,,,19774,Departament de Drets Socials,2454,BEF,,866,05/09/2016,19/06/1997,08015,Barcelona,08019,Barcelonès,Calàbria 147,41.381674852,2.152217469,POINT (2.152217469 41.381674852)
11068,Coordinació Territorial de Joventut a Tarragona,coordinadora territorial de Joventut a Tarragona (e.f.),Sra.,Carmina Blay i Boquera,19774,Departament de Drets Socials,2454,BEF,,4500,08/03/2023,14/06/2000,43003,Tarragona,43148,Tarragonès,"Sant Francesc 3, 1a. planta",41.116649104,1.253284011,
11066,Coordinació Territorial de Joventut a Girona,coordinador Territorial de Joventut a Girona,Sr.,Amadeu Breva Teixidó,19774,Departament de Drets Socials,2454,BEF,,3500,15/03/2023,14/06/2000,17002,Girona,17079,Gironès,Pompeu Fabra 1,41.981071059,2.822207293,
11067,Coordinació Territorial de Joventut a Lleida,coordinadora territorial de Joventut a Lleida (e.f.),Sra.,Joana Terré i Baldomà,19774,Departament de Drets Socials,2454,BEF,,4000,08/03/2023,14/06/2000,25002,Lleida,25120,Segrià,Aragó 8,41.612990011,0.6199636,
13410,Coordinació Territorial de Joventut a les Terres de l'Ebre,coordinadora territorial de Joventut a les Terres de l'Ebre (e.f.),Sra.,Laia Gómez i Aran,19774,Departament de Drets Socials,2454,BEF,,5000,08/03/2023,20/01/2003,43500,Tortosa,43155,Baix Ebre,Gerard Vergés 1 (c. de Montcada cantonada c. de Benasquer),40.812373131,0.522870241,
3851,"Equacat, SA","director d'Equacat, SA",Sr.,Eduard Suárez,6,Departament de la Presidència,2558,PRE,,55250,26/02/2024,19/06/1997,08860,Castelldefels,08056,Baix Llobregat,Canal Olímpic 2,41.279415722,1.993273077,
20362,Patronat Barcelona Olímpica,,,,6,Departament de la Presidència,2558,PRE,,3202000,25/05/2018,25/05/2018,08038,Barcelona,08019,Barcelonès,Estadi 60,41.366496819,2.157523027,POINT (2.157523027 41.366496819)
2570,Consell Català de l'Esport,director del Consell Català de l'Esport,Sr.,Aleix Villatoro i Oliver,6,Departament de la Presidència,2558,PRE,Q-0801079-E,4171,11/03/2022,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
20356,Comitè d'Ètica d'Investigacions Clíniques de l'Administració Esportiva de Catalunya,,,,6,Departament de la Presidència,2558,PRE,,2902000,25/05/2018,25/05/2018,,,,,,,,
20345,Consell d'Esport Universitari de Catalunya (CEUC),,,,6,Departament de la Presidència,2558,PRE,,2702000,25/05/2018,25/05/2018,,,,,,,,
2694,Centre de Medicina de l'Esport i d'Activitat Física a Tarragona,,Dr.,Manel González Peris,6,Departament de la Presidència,2558,PRE,,53300,25/05/2018,19/06/1997,43003,Tarragona,43148,Tarragonès,Vella 14,41.116375149,1.254926456,POINT (1.254926456 41.116375149)
2631,Centre d'Alt Rendiment Esportiu de Sant Cugat del Vallès (CAR),director del Centre d'Alt Rendiment Esportiu de Sant Cugat del Vallès,Sr.,Ramon Terrassa i Cusí,6,Departament de la Presidència,2558,PRE,Q-5856178-H,7000,11/03/2022,19/06/1997,08174,Sant Cugat del Vallès,08205,Vallès Occidental,Alcalde Barnils 3-5,41.485425172,2.077967623,POINT (2.077967623 41.485425172)
2692,Centre de Medicina de l'Esport i d'Activitat Física a Girona,,Dr.,Jordi Sitjà i Güetas,6,Departament de la Presidència,2558,PRE,,53150,25/05/2018,19/06/1997,17190,Salt,17155,Gironès,Doctor Castany s/n (Parc Hospitalari Martí i Julià),41.970804933,2.79827636,POINT (2.79827636 41.970804933)
20386,Patronat de la Fundació Catalana per a l'Esport,,,,6,Departament de la Presidència,2558,PRE,,3402000,25/05/2018,25/05/2018,08036,Barcelona,08019,Barcelonès,Buenos Aires 56-58 (torre),41.393089613,2.148171527,POINT (2.148171527 41.393089613)
20360,Comissió d'Avaluació sobre l'Alt Rendiment Esportiu,,,,6,Departament de la Presidència,2558,PRE,,3002000,25/05/2018,27/11/2017,,,,,,,,
2640,Museu i Centre d'Estudis de l'Esport Dr. Melcior Colet,,,,6,Departament de la Presidència,2558,PRE,,51000,25/05/2018,19/06/1997,08036,Barcelona,08019,Barcelonès,Buenos Aires 56-58 (torre),41.393089613,2.148171527,POINT (2.148171527 41.393089613)
20346,Comissió d'Ètica esportiva de la Federació Catalana de Futbol,,,,6,Departament de la Presidència,2558,PRE,,2802000,25/05/2018,25/05/2018,,,,,,,,
2693,Centre de Medicina de l'Esport i d'Activitat Física a Lleida,responsable del Centre de Medicina de l'Esport a Lleida,Dr.,Ferran Pifarré,6,Departament de la Presidència,2558,PRE,,53200,25/05/2018,19/06/1997,25005,Lleida,25120,Segrià,Onze de Setembre 10,41.625946642,0.620674741,POINT (0.620674741 41.625946642)
18875,"Circuit de Motocròs de Catalunya, SL",,,,6,Departament de la Presidència,2558,PRE,B-25666223,158500,25/05/2018,25/01/2013,25250,Bellpuig,25050,Urgell,Partida Montperler s/n,41.627551,1.040667,POINT (1.040667 41.627551)
2637,Escola Catalana de l'Esport,directora de l'Escola Catalana de l'Esport,Sra.,Gemma Vilaró Mendiola,6,Departament de la Presidència,2558,PRE,,10000,25/05/2018,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Sant Mateu 27-37,41.378640289,2.096897759,POINT (2.096897759 41.378640289)
2641,Biblioteca de l'Esport,,,,6,Departament de la Presidència,2558,PRE,,51500,25/05/2018,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
2612,Institut Nacional d'Educació Física de Catalunya (INEFC),director de l'Institut Nacional d'Educació Física de Catalunya,Sr.,Eduard Inglés Yuba,6,Departament de la Presidència,2558,PRE,Q-0840010-C,5000,22/10/2020,19/06/1997,08038,Barcelona,08019,Barcelonès,Estadi 12-22 (Anella Olímpica),41.365343088,2.147197124,POINT (2.147197124 41.365343088)
2612,Institut Nacional d'Educació Física de Catalunya (INEFC),director de l'Institut Nacional d'Educació Física de Catalunya,Sr.,Eduard Inglés Yuba,6,Departament de la Presidència,2558,PRE,Q-0840010-C,5000,22/10/2020,19/06/1997,25192,Lleida,25120,Segrià,Complex de la Caparrella s/n,41.59933,0.580317,POINT (0.580317 41.59933)
20361,Comissió Tècnica de Seguiment sobre l'Alt Rendiment Esportiu,,,,6,Departament de la Presidència,2558,PRE,,3102000,25/05/2018,27/11/2017,,,,,,,,
2572,Subdirecció General d'Activitats Esportives i Infraestructures,subdirector general d'Activitats Esportives i Infraestructures,Sr.,Josep Oriol Marcé i Puig,6,Departament de la Presidència,2570,PRE,,2000,22/07/2021,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
13370,Representació Territorial de l'Esport a les Terres de l'Ebre,cap de la Representació Territorial de l'Esport a les Terres de l'Ebre,Sr.,Joan Lluís Barberà Carceller,6,Departament de la Presidència,2570,PRE,,1202000,03/08/2021,12/12/2002,43500,Tortosa,43155,Baix Ebre,Montcada 23 (Palau Abària),40.813006889,0.523430801,POINT (0.523430801 40.813006889)
20390,Consell de Govern del Consorci Centre d'Estudis Olímpics (CEO/UAB),,,,6,Departament de la Presidència,2570,PRE,,2202000,25/05/2018,19/01/2018,,,,,,,,
15101,Unitat d'Esport i Salut,cap de l'Unitat d'Esport i Salut,Sr.,Daniel Brotons Cuixart,6,Departament de la Presidència,2570,PRE,,502000,25/05/2018,01/12/2006,08950,Esplugues de Llobregat,08077,Baix Llobregat,Sant Mateu 27-37,41.378640289,2.096897759,POINT (2.096897759 41.378640289)
18789,Comissió contra la Violència en Espectacles Esportius,,,,6,Departament de la Presidència,2570,PRE,,1502000,25/05/2018,16/04/2012,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
20352,Comissió Antidopatge de Catalunya,,,,6,Departament de la Presidència,2570,PRE,,1802000,25/05/2018,27/11/2017,,,,,,,,
2636,Tribunal Català de l'Esport,president del Tribunal Català de l'Esport,Sr.,Joan Maria Xiol Quingles,6,Departament de la Presidència,2570,PRE,,2203000,11/03/2022,19/06/1997,08036,Barcelona,08019,Barcelonès,Buenos Aires 56-58 (torre),41.393089613,2.148171527,POINT (2.148171527 41.393089613)
2566,Representació Territorial de l'Esport a Lleida,cap de la Representació Territorial de l'Esport a Lleida,Sra.,Lourdes Ravetllat Pons,6,Departament de la Presidència,2570,PRE,,1002000,25/05/2018,19/06/1997,25003,Lleida,25120,Segrià,"Lluís Companys 1, entresòl",41.61196366,0.619353874,POINT (0.619353874 41.61196366)
15102,Secció de Suport a Entitats Esportives,,,,6,Departament de la Presidència,2570,PRE,,702000,24/05/2022,01/12/2006,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
20357,Comissió de seguiment dels programes de l'esport escolar a Catalunya,,,,6,Departament de la Presidència,2570,PRE,,2002000,25/05/2018,27/11/2017,,,,,,,,
2604,Subdirecció General de Gestió i Recursos Humans,subdirector general de Gestió i Recursos Humans,Sr.,Lluís Pallisera Carrés,6,Departament de la Presidència,2570,PRE,,3000,22/07/2021,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
2564,Representació Territorial de l'Esport a Girona,cap de la Representació Territorial de l'Esport a Girona,Sra.,Anna Julià Camps,6,Departament de la Presidència,2570,PRE,,902000,25/05/2018,19/06/1997,17002,Girona,17079,Gironès,Pompeu Fabra 1,41.981071059,2.822207293,POINT (2.822207293 41.981071059)
15100,Àrea de Formació,cap de l'Àrea de Formació,Sra.,Gemma Vilaró Mendiola,6,Departament de la Presidència,2570,PRE,,501000,25/05/2018,01/12/2006,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
20355,Comissió per a la Proteció de la Salut de l'Esportista de Catalunya,,,,6,Departament de la Presidència,2570,PRE,,1902000,25/05/2018,25/05/2018,,,,,,,,
2560,Representació Territorial de l'Esport a Barcelona,Representant territorial de l'Esport a Barcelona,Sr.,Josep March Claret,6,Departament de la Presidència,2570,PRE,,802000,25/05/2018,19/06/1997,08018,Barcelona,08019,Barcelonès,Guipúscoa 23-25 5è. E i F,41.414356334,2.194071062,POINT (2.194071062 41.414356334)
2568,Representació Territorial de l'Esport a Tarragona,cap de la Representació Territorial de l'Esport a Tarragona,Sr.,Aleix Rom Queral,6,Departament de la Presidència,2570,PRE,,1102000,24/04/2023,19/06/1997,43003,Tarragona,43148,Tarragonès,Major 14,41.117534,1.25675,
2607,Àrea de Normativa Jurídica i Inspecció,,,,6,Departament de la Presidència,2572,PRE,,204000,08/08/2023,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,
2573,Àrea d'Esport per a Ciutadans,,,,6,Departament de la Presidència,2572,PRE,,3000,27/07/2016,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
2605,Secció de Registre i Assessorament Jurídic d'Entitats Esportives,Cap de Secció de Registre i Assessorament Jurídic d'Entitats Esportives,Sra.,Elisa Amat Roselló,6,Departament de la Presidència,2572,PRE,,104000,27/07/2016,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
2581,Àrea d'Alt Rendiment i Esport Federat,cap de l'Àrea d'Alt Rendiment i Esport Federat,Sr.,Carles Giralt Grau,6,Departament de la Presidència,2572,PRE,,1500,27/07/2016,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
2593,Àrea d'Esport Escolar,cap de l'Àrea d'Esport Escolar,Sra.,Carolina Garzo Tusquets,6,Departament de la Presidència,2572,PRE,,2000,27/07/2016,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
2600,Servei d'Equipaments Esportius,cap de Servei d'Equipaments Esportius,Sr.,Mariano Bordas Mon,6,Departament de la Presidència,2572,PRE,,1000,27/07/2016,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
15103,Unitat de Planificació i Gestió d'Equipaments Esportius,,,,6,Departament de la Presidència,2600,PRE,,200000,05/02/2024,01/12/2006,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,
2601,Secció Tècnica,cap de la Secció Tècnica,Sra.,Rosa Maria Carretero Palau,6,Departament de la Presidència,2600,PRE,,1000,06/07/2021,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
15106,"Àrea d'Informàtica, Estudis i Estadístiques",,,,6,Departament de la Presidència,2604,PRE,,400000,27/07/2016,01/12/2006,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
15105,Secció de Documentació i Publicacions,cap de la Secció de Documentació i Publicacions,Sra.,Mónica Ortega Ropero,6,Departament de la Presidència,2604,PRE,,300000,27/07/2016,01/12/2006,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
15104,Servei de Recursos Humans i Règim Interior,cap del Servei de Recursos Humans i Règim Interior,Sr.,Carlos Martínez Mendoza,6,Departament de la Presidència,2604,PRE,,200000,27/07/2016,16/12/2005,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
2608,Servei d'Administració Econòmica i Contractació,cap del Servei d'Administració Econòmica i Contractació,Sra.,Georgina Maresma Olivella,6,Departament de la Presidència,2604,PRE,,3000,15/03/2018,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,POINT (2.094813343 41.379481104)
2609,Secció de Coordinació Administrativa,cap de la Secció de Coordinació Administrativa,Sra.,Maria Carmen Cadena Carcasona,6,Departament de la Presidència,2608,PRE,,1000,27/02/2023,19/06/1997,08950,Esplugues de Llobregat,08077,Baix Llobregat,Països Catalans 40-48,41.379481104,2.094813343,
2627,Direcció del Centre de Lleida (INEFC),director del Centre de Lleida,Dr.,Xavier Peirau Teres,6,Departament de la Presidència,2612,PRE,,3000,04/12/2020,19/06/1997,25192,Lleida,25120,Segrià,Complex de la Caparrella s/n,41.59933,0.580317,POINT (0.580317 41.59933)
2621,Direcció del Centre de Barcelona (INEFC),director del Centre de Barcelona,Dr.,Alfredo Irurtia Amigo,6,Departament de la Presidència,2612,PRE,,2000,04/12/2020,19/06/1997,08038,Barcelona,08019,Barcelonès,Estadi 12-22 (Anella Olímpica),41.365343088,2.147197124,POINT (2.147197124 41.365343088)
2619,Gerent (INEFC),gerent de l'Institut Nacional d'Educació Física de Catalunya,Sr.,Josep Vilà i Campanyà,6,Departament de la Presidència,2612,PRE,,1000,27/07/2016,19/06/1997,08038,Barcelona,08019,Barcelonès,Estadi 12-22 (Anella Olímpica),41.365343088,2.147197124,POINT (2.147197124 41.365343088)
16579,Servei de Gestió Administrativa i Econòmica,cap del Servei de Gestió Administrativa i Econòmica,Sr.,Ricard Fàbrega Gimeno,6,Departament de la Presidència,2619,PRE,,1687,27/07/2016,24/04/2008,08038,Barcelona,08019,Barcelonès,Estadi 12-22 (Anella Olímpica),41.365343088,2.147197124,POINT (2.147197124 41.365343088)
19352,Servei de Gestió Acadèmica i Règim Interior,cap del Servei de Gestió Acadèmica i Règim Interior,Dr.,Txema del Rosal Asensio,6,Departament de la Presidència,2619,PRE,,1843,27/07/2016,24/07/2014,08038,Barcelona,08019,Barcelonès,Estadi 12-22 (Anella Olímpica),41.365343088,2.147197124,POINT (2.147197124 41.365343088)
16580,Subdirecció de Suport i Innovació,subdirector de Suport i Innovació,Sr.,Sebastià Mas Alòs,6,Departament de la Presidència,2621,PRE,,107000,29/02/2024,24/04/2008,08038,Barcelona,08019,Barcelonès,Estadi 12-22 (Anella Olímpica),41.365343088,2.147197124,
13270,Subdirecció d'Estudis,subdirector d'Estudis,Dr.,Unai Sáez de Ocáriz Granja,6,Departament de la Presidència,2621,PRE,,105000,15/12/2020,10/10/2002,08038,Barcelona,08019,Barcelonès,Estadi 12-22 (Anella Olímpica),41.365343088,2.147197124,POINT (2.147197124 41.365343088)
2703,Biblioteca INEFC - Centre de Barcelona,,Sra.,Maria Goretti Pascual Curià,6,Departament de la Presidència,2621,PRE,,111000,25/05/2018,19/06/1997,08038,Barcelona,08019,Barcelonès,Estadi 12-22 (Anella Olímpica),41.365343088,2.147197124,POINT (2.147197124 41.365343088)
